source_type,source,candidate_id,score,context_snippet
pdf_image,MODULE 4_1_Neuro_mech-1#page=43#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_43_img2.png,M4-Q09,0.124,"Goebel et al. (2002) FASEB J. 16: 1869-1873.
Strawberry 
milk
Cyclosporin A
(immunosuppressant:
reduction of interleukin-2 and interferon)
Placebo
Strawberry 
milk
CONDITIONED GROUP
ACQUISITION EVOCATION
Control group
Conditioned group
Drug group
IMMUNOSUPPRESSION"
pdf_image,MODULE 4_1_Neuro_mech-1#page=43#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_43_img3.png,M4-Q09,0.124,"Goebel et al. (2002) FASEB J. 16: 1869-1873.
Strawberry 
milk
Cyclosporin A
(immunosuppressant:
reduction of interleukin-2 and interferon)
Placebo
Strawberry 
milk
CONDITIONED GROUP
ACQUISITION EVOCATION
Control group
Conditioned group
Drug group
IMMUNOSUPPRESSION"
pdf_image,MODULE 4_1_Neuro_mech-1#page=43#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_43_img4.png,M4-Q09,0.124,"Goebel et al. (2002) FASEB J. 16: 1869-1873.
Strawberry 
milk
Cyclosporin A
(immunosuppressant:
reduction of interleukin-2 and interferon)
Placebo
Strawberry 
milk
CONDITIONED GROUP
ACQUISITION EVOCATION
Control group
Conditioned group
Drug group
IMMUNOSUPPRESSION"
pdf_image,MODULE 4_1_Neuro_mech-1#page=43#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_43_img5.png,M4-Q09,0.124,"Goebel et al. (2002) FASEB J. 16: 1869-1873.
Strawberry 
milk
Cyclosporin A
(immunosuppressant:
reduction of interleukin-2 and interferon)
Placebo
Strawberry 
milk
CONDITIONED GROUP
ACQUISITION EVOCATION
Control group
Conditioned group
Drug group
IMMUNOSUPPRESSION"
pdf_image,MODULE 4_1_Neuro_mech-1#page=44#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_44_img1.png,M4-Q09,0.095,"Water group (water + placebo):
- decreased the subjective symptoms
- attenuated the effects of the skin prick 
test for histamine
Placebo group (novel-tasting drink + 
placebo):
- decreased the subjective symptoms
- attenuated the effects of the skin prick 
test for histamine
- Reduced basophil acti"
pdf_image,MODULE 4_1_Neuro_mech-1#page=44#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_44_img2.png,M4-Q09,0.095,"Water group (water + placebo):
- decreased the subjective symptoms
- attenuated the effects of the skin prick 
test for histamine
Placebo group (novel-tasting drink + 
placebo):
- decreased the subjective symptoms
- attenuated the effects of the skin prick 
test for histamine
- Reduced basophil acti"
pdf_image,MODULE 4_1_Neuro_mech-1#page=44#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_44_img3.png,M4-Q09,0.095,"Water group (water + placebo):
- decreased the subjective symptoms
- attenuated the effects of the skin prick 
test for histamine
Placebo group (novel-tasting drink + 
placebo):
- decreased the subjective symptoms
- attenuated the effects of the skin prick 
test for histamine
- Reduced basophil acti"
pdf_image,MODULE 4_1_Neuro_mech-1#page=44#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_44_img4.png,M4-Q09,0.095,"Water group (water + placebo):
- decreased the subjective symptoms
- attenuated the effects of the skin prick 
test for histamine
Placebo group (novel-tasting drink + 
placebo):
- decreased the subjective symptoms
- attenuated the effects of the skin prick 
test for histamine
- Reduced basophil acti"
pdf_image,MODULE 4_1_Neuro_mech-1#page=45#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_45_img1.png,M4-Q18,0.167,"HORMONAL CHANGES
• Plasma GH 
concentration
• Expectancy does not 
vary GH 
concentration
• Placebo mimics the 
effect of 
sumatriptan (> GH)
Benedetti et al., 2003"
pdf_image,MODULE 4_1_Neuro_mech-1#page=46#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_46_img1.png,M4-Q18,0.163,"HORMONAL CHANGES
• Plasma cortisol 
concentration
• Expectancy does not 
vary cortisol 
concentration
• Placebo mimics the 
effect of sumatriptan 
(< cortisol)
Benedetti et al., 2003
"
pdf_image,MODULE 4_1_Neuro_mech-1#page=47#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_47_img1.png,M1-Q17,0.103,"Finniss et al. Lancet 2010;375:686-95
Pain
Motor performance
Parkinson's disease
Alzheimer's disease
Cardiovascular system
Respiratory system
Gastrointestinal System 
Immune system
Endocrine system
Depression
Anxiety
PLACEBO
Under what conditions does it work?
?"
pdf_image,MODULE 4_1_Neuro_mech-1#page=47#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_47_img2.png,M1-Q17,0.103,"Finniss et al. Lancet 2010;375:686-95
Pain
Motor performance
Parkinson's disease
Alzheimer's disease
Cardiovascular system
Respiratory system
Gastrointestinal System 
Immune system
Endocrine system
Depression
Anxiety
PLACEBO
Under what conditions does it work?
?"
pdf_image,MODULE 4_1_Neuro_mech-1#page=47#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_47_img3.png,M1-Q17,0.103,"Finniss et al. Lancet 2010;375:686-95
Pain
Motor performance
Parkinson's disease
Alzheimer's disease
Cardiovascular system
Respiratory system
Gastrointestinal System 
Immune system
Endocrine system
Depression
Anxiety
PLACEBO
Under what conditions does it work?
?"
pdf_image,MODULE 4_1_Neuro_mech-1#page=47#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_47_img4.png,M1-Q17,0.103,"Finniss et al. Lancet 2010;375:686-95
Pain
Motor performance
Parkinson's disease
Alzheimer's disease
Cardiovascular system
Respiratory system
Gastrointestinal System 
Immune system
Endocrine system
Depression
Anxiety
PLACEBO
Under what conditions does it work?
?"
pdf_image,MODULE 4_1_Neuro_mech-1#page=48#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_48_img1.png,M4-Q06,0.103,"Parkinson’s Disease (PD)
Bradykinesia
Tremor at 
rest
Rigidity
Postural instability
Freezing
Symptoms due to dopaminergic 
impairment at the level of the 
substance nigra and striatum 
(putamen and caudate):
- From initial nigrostriatal 
degeneration
- Possible degeneration of 
several dopaminergic "
pdf_image,MODULE 4_1_Neuro_mech-1#page=48#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_48_img2.png,M4-Q06,0.103,"Parkinson’s Disease (PD)
Bradykinesia
Tremor at 
rest
Rigidity
Postural instability
Freezing
Symptoms due to dopaminergic 
impairment at the level of the 
substance nigra and striatum 
(putamen and caudate):
- From initial nigrostriatal 
degeneration
- Possible degeneration of 
several dopaminergic "
pdf_image,MODULE 4_1_Neuro_mech-1#page=56#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_56_img1.png,M4-Q09,0.140,"Pollo et al., 2002; Benedetti et al., 2003
Improvement in behavioral studies"
pdf_image,MODULE 4_1_Neuro_mech-1#page=56#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_56_img2.png,M4-Q09,0.140,"Pollo et al., 2002; Benedetti et al., 2003
Improvement in behavioral studies"
pdf_image,MODULE 4_1_Neuro_mech-1#page=56#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_56_img3.png,M4-Q09,0.140,"Pollo et al., 2002; Benedetti et al., 2003
Improvement in behavioral studies"
pdf_image,MODULE 4_1_Neuro_mech-1#page=58#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_58_img1.png,M4-Q10,0.137,"De la Fuente-Fernandez et al.  Science  2001
200% increase in
dopamine =
One dose of
amphetamine
Release of 
endogenous 
dopamine at the 
level of the striatum 
in PD.
Improvement in PET studies
Raclopride binding decreased because endogenous 
dopamine increased, showing that placebo induced 
dopami"
pdf_image,MODULE 4_1_Neuro_mech-1#page=58#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_58_img2.png,M4-Q10,0.137,"De la Fuente-Fernandez et al.  Science  2001
200% increase in
dopamine =
One dose of
amphetamine
Release of 
endogenous 
dopamine at the 
level of the striatum 
in PD.
Improvement in PET studies
Raclopride binding decreased because endogenous 
dopamine increased, showing that placebo induced 
dopami"
pdf_image,MODULE 4_1_Neuro_mech-1#page=61#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_61_img1.png,M4-Q11,0.133,"• Double-blind study
• During DBS surgery
• Placebo administered in the operating room 
after several days of preconditioning with 
apomorphine
Improvements in single-neuron 
studies
Benedetti,   Nature Neurosci  2004
"
pdf_image,MODULE 4_1_Neuro_mech-1#page=62#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_62_img1.png,M4-Q22,0.114,"Basal Recording
of the subthalamic nucleus
Experimental registration
of the subthalamic nucleus
placebo
Improvements in single-neuron 
studies
PLACEBO EFFECT
• Reduction of wrist rigidity between pre- and post-treatment
• Increase in the firing rate of the thalamus (in the inhibitory circuit 
of the"
pdf_image,MODULE 4_1_Neuro_mech-1#page=62#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_62_img2.png,M4-Q22,0.114,"Basal Recording
of the subthalamic nucleus
Experimental registration
of the subthalamic nucleus
placebo
Improvements in single-neuron 
studies
PLACEBO EFFECT
• Reduction of wrist rigidity between pre- and post-treatment
• Increase in the firing rate of the thalamus (in the inhibitory circuit 
of the"
pdf_image,MODULE 4_1_Neuro_mech-1#page=62#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_62_img3.png,M4-Q22,0.114,"Basal Recording
of the subthalamic nucleus
Experimental registration
of the subthalamic nucleus
placebo
Improvements in single-neuron 
studies
PLACEBO EFFECT
• Reduction of wrist rigidity between pre- and post-treatment
• Increase in the firing rate of the thalamus (in the inhibitory circuit 
of the"
pdf_image,MODULE 4_1_Neuro_mech-1#page=63#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_63_img1.png,M1-Q20,0.143,"• Extension of previous study
• During DBS surgery
• Analysis of thalamic nuclei (VA, anterior 
ventral and anterior ventral lateral VLA) and 
substance nigra
Improvements in single-neuron 
studies
Benedetti,   J Physiol  2009
"
pdf_image,MODULE 4_1_Neuro_mech-1#page=64#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_64_img1.png,M4-Q06,0.129,"Placebo responder: reduction of 
firing rate in the STN associated with 
reduction in the substance nigra and 
increase in the thalamic nuclei
Placebo non-responder
+ +
- -
+ +
increasedecrease
pre –post 
pre
Neuronal firing rate (Hz)
STN
SNr
Th
STN"
pdf_image,MODULE 4_1_Neuro_mech-1#page=64#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_64_img2.png,M4-Q06,0.129,"Placebo responder: reduction of 
firing rate in the STN associated with 
reduction in the substance nigra and 
increase in the thalamic nuclei
Placebo non-responder
+ +
- -
+ +
increasedecrease
pre –post 
pre
Neuronal firing rate (Hz)
STN
SNr
Th
STN"
pdf_image,MODULE 4_1_Neuro_mech-1#page=64#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_64_img3.png,M4-Q06,0.129,"Placebo responder: reduction of 
firing rate in the STN associated with 
reduction in the substance nigra and 
increase in the thalamic nuclei
Placebo non-responder
+ +
- -
+ +
increasedecrease
pre –post 
pre
Neuronal firing rate (Hz)
STN
SNr
Th
STN"
pdf_image,MODULE 4_1_Neuro_mech-1#page=64#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_64_img4.png,M4-Q06,0.129,"Placebo responder: reduction of 
firing rate in the STN associated with 
reduction in the substance nigra and 
increase in the thalamic nuclei
Placebo non-responder
+ +
- -
+ +
increasedecrease
pre –post 
pre
Neuronal firing rate (Hz)
STN
SNr
Th
STN"
pdf_image,MODULE 4_1_Neuro_mech-1#page=64#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_64_img5.png,M4-Q06,0.129,"Placebo responder: reduction of 
firing rate in the STN associated with 
reduction in the substance nigra and 
increase in the thalamic nuclei
Placebo non-responder
+ +
- -
+ +
increasedecrease
pre –post 
pre
Neuronal firing rate (Hz)
STN
SNr
Th
STN"
pdf_image,MODULE 4_1_Neuro_mech-1#page=64#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_64_img6.png,M4-Q06,0.129,"Placebo responder: reduction of 
firing rate in the STN associated with 
reduction in the substance nigra and 
increase in the thalamic nuclei
Placebo non-responder
+ +
- -
+ +
increasedecrease
pre –post 
pre
Neuronal firing rate (Hz)
STN
SNr
Th
STN"
pdf_image,MODULE 4_1_Neuro_mech-1#page=64#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_64_img7.png,M4-Q06,0.129,"Placebo responder: reduction of 
firing rate in the STN associated with 
reduction in the substance nigra and 
increase in the thalamic nuclei
Placebo non-responder
+ +
- -
+ +
increasedecrease
pre –post 
pre
Neuronal firing rate (Hz)
STN
SNr
Th
STN"
pdf_image,MODULE 4_1_Neuro_mech-1#page=65#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_65_img1.png,M4-Q09,0.135,"• N = 42 PD patients (DBS)
• 6 experimental groups
• OUTCOMES:
– Single Neuron Recording (Thalamus)
– Wrist rigidity
Benedetti et al., J Physiol, 2016
Improvements in single-neuron 
studies"
pdf_image,MODULE 4_1_Neuro_mech-1#page=65#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_65_img2.png,M4-Q09,0.135,"• N = 42 PD patients (DBS)
• 6 experimental groups
• OUTCOMES:
– Single Neuron Recording (Thalamus)
– Wrist rigidity
Benedetti et al., J Physiol, 2016
Improvements in single-neuron 
studies"
pdf_image,MODULE 4_1_Neuro_mech-1#page=65#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_65_img3.png,M4-Q09,0.135,"• N = 42 PD patients (DBS)
• 6 experimental groups
• OUTCOMES:
– Single Neuron Recording (Thalamus)
– Wrist rigidity
Benedetti et al., J Physiol, 2016
Improvements in single-neuron 
studies"
pdf_image,MODULE 4_1_Neuro_mech-1#page=65#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_65_img4.png,M4-Q09,0.135,"• N = 42 PD patients (DBS)
• 6 experimental groups
• OUTCOMES:
– Single Neuron Recording (Thalamus)
– Wrist rigidity
Benedetti et al., J Physiol, 2016
Improvements in single-neuron 
studies"
pdf_image,MODULE 4_1_Neuro_mech-1#page=67#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_67_img1.png,M4-Q01,0.130,EXPERIMENTAL GROUPS
pdf_image,MODULE 4_1_Neuro_mech-1#page=67#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_67_img2.png,M4-Q01,0.130,EXPERIMENTAL GROUPS
pdf_image,MODULE 4_1_Neuro_mech-1#page=67#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_67_img3.png,M4-Q01,0.130,EXPERIMENTAL GROUPS
pdf_image,MODULE 4_1_Neuro_mech-1#page=68#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_68_img1.png,M1-Q20,0.143,"EEG STUDY
It’s my 
standard dose 
of L-dopa
DECEIVE
= HALF DOSE
HALF
= HALF DOSE 
FULL
= FULL DOSE 
It’s my 
standard dose 
of L-dopa
It’s the 50% 
of my dose of 
L-dopa
Carlino et al., Parkinsonisms, 2019"
pdf_image,MODULE 4_1_Neuro_mech-1#page=68#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_68_img2.png,M1-Q20,0.143,"EEG STUDY
It’s my 
standard dose 
of L-dopa
DECEIVE
= HALF DOSE
HALF
= HALF DOSE 
FULL
= FULL DOSE 
It’s my 
standard dose 
of L-dopa
It’s the 50% 
of my dose of 
L-dopa
Carlino et al., Parkinsonisms, 2019"
pdf_image,MODULE 4_1_Neuro_mech-1#page=68#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_68_img3.png,M1-Q20,0.143,"EEG STUDY
It’s my 
standard dose 
of L-dopa
DECEIVE
= HALF DOSE
HALF
= HALF DOSE 
FULL
= FULL DOSE 
It’s my 
standard dose 
of L-dopa
It’s the 50% 
of my dose of 
L-dopa
Carlino et al., Parkinsonisms, 2019"
pdf_image,MODULE 4_1_Neuro_mech-1#page=68#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_68_img4.png,M1-Q20,0.143,"EEG STUDY
It’s my 
standard dose 
of L-dopa
DECEIVE
= HALF DOSE
HALF
= HALF DOSE 
FULL
= FULL DOSE 
It’s my 
standard dose 
of L-dopa
It’s the 50% 
of my dose of 
L-dopa
Carlino et al., Parkinsonisms, 2019"
pdf_image,MODULE 4_1_Neuro_mech-1#page=68#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_68_img5.png,M1-Q20,0.143,"EEG STUDY
It’s my 
standard dose 
of L-dopa
DECEIVE
= HALF DOSE
HALF
= HALF DOSE 
FULL
= FULL DOSE 
It’s my 
standard dose 
of L-dopa
It’s the 50% 
of my dose of 
L-dopa
Carlino et al., Parkinsonisms, 2019"
pdf_image,MODULE 4_1_Neuro_mech-1#page=68#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_68_img6.png,M1-Q20,0.143,"EEG STUDY
It’s my 
standard dose 
of L-dopa
DECEIVE
= HALF DOSE
HALF
= HALF DOSE 
FULL
= FULL DOSE 
It’s my 
standard dose 
of L-dopa
It’s the 50% 
of my dose of 
L-dopa
Carlino et al., Parkinsonisms, 2019"
pdf_image,MODULE 4_1_Neuro_mech-1#page=69#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_69_img1.png,M1-Q20,0.092,"Medication-off condition           Medication-on condition                    
UPDRS
1. Full group (get full dose, told full dose)
2. Half group (get half dose, told half dose)
3. Deceit group (get half dose, told full dose)
Number of 
flexions
Rate of perceived 
exertion
EEG recording
Readiness Pot"
pdf_image,MODULE 4_1_Neuro_mech-1#page=69#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_69_img2.png,M1-Q20,0.092,"Medication-off condition           Medication-on condition                    
UPDRS
1. Full group (get full dose, told full dose)
2. Half group (get half dose, told half dose)
3. Deceit group (get half dose, told full dose)
Number of 
flexions
Rate of perceived 
exertion
EEG recording
Readiness Pot"
pdf_image,MODULE 4_1_Neuro_mech-1#page=70#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_70_img1.png,M4-Q16,0.135,"0
20
40
60
80
100
-50
0
50
100
% improvement
**
*
Full  Deceit  Half  
% improvement
**
*
Full  Deceit  Half  
UPDRS
(part III)
-50
0
50
100% improvement
***
***
Full  Deceit  Half  
Fatigue
EEG STUDY
Results showed a large difference
between the two half-dose groups: 
those who believedthey receive"
pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=1#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_1_img1.png,M1-Q20,0.108,"Before starting…
If you are interested in taking part in some of our research studies, 
please scan the QR code and fill out the form. 
A member of our research team will get in touch with you (there is no obligation 
to participate if our free slots are not compatible with your schedule).
https://f"
pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=5#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_5_img1.png,M3-Q14,0.146,"Pharmacological Treatment
masculine noun
A substance capable of causing functional changes in the body by 
means of a chemical or physical action
"
pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=5#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_5_img2.png,M3-Q14,0.146,"Pharmacological Treatment
masculine noun
A substance capable of causing functional changes in the body by 
means of a chemical or physical action
"
pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=5#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_5_img3.png,M3-Q14,0.146,"Pharmacological Treatment
masculine noun
A substance capable of causing functional changes in the body by 
means of a chemical or physical action
"
pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=5#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_5_img4.png,M3-Q14,0.146,"Pharmacological Treatment
masculine noun
A substance capable of causing functional changes in the body by 
means of a chemical or physical action
"
pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=6#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_6_img1.png,M3-Q12,0.132,"PHARMACOLOGICAL 
TREATMENT
• molecule introduced into the body
• has certain biochemical actions
• has certain biological effects
ex. morphine
pain
μ
μ
First analgesic pathway
Second analgesic pathway"
pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=6#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_6_img2.png,M3-Q12,0.132,"PHARMACOLOGICAL 
TREATMENT
• molecule introduced into the body
• has certain biochemical actions
• has certain biological effects
ex. morphine
pain
μ
μ
First analgesic pathway
Second analgesic pathway"
pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=6#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_6_img3.png,M3-Q12,0.132,"PHARMACOLOGICAL 
TREATMENT
• molecule introduced into the body
• has certain biochemical actions
• has certain biological effects
ex. morphine
pain
μ
μ
First analgesic pathway
Second analgesic pathway"
pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=6#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_6_img4.png,M3-Q12,0.132,"PHARMACOLOGICAL 
TREATMENT
• molecule introduced into the body
• has certain biochemical actions
• has certain biological effects
ex. morphine
pain
μ
μ
First analgesic pathway
Second analgesic pathway"
pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=7#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_7_img1.png,M3-Q10,0.168,"PHARMACOLOGICAL 
TREATMENT 
• Pharmacodynamics: study of the 
biochemical and physiological 
effects of drugs on the body, and 
their mechanism of action
• Pharmacokinetics:  study of the 
effects that the body's processes 
have on the drug (absorption, 
distribution, metabolism, 
elimination)
pharm"
pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=7#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_7_img2.png,M3-Q10,0.168,"PHARMACOLOGICAL 
TREATMENT 
• Pharmacodynamics: study of the 
biochemical and physiological 
effects of drugs on the body, and 
their mechanism of action
• Pharmacokinetics:  study of the 
effects that the body's processes 
have on the drug (absorption, 
distribution, metabolism, 
elimination)
pharm"
pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=8#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_8_img1.png,M4-Q22,0.127,"From pharmacological treatments to other 
treatments
Pharmacological 
treatment 
Surgical 
treatment
Manual therapies
Psychotherapy
"
pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=8#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_8_img2.png,M4-Q22,0.127,"From pharmacological treatments to other 
treatments
Pharmacological 
treatment 
Surgical 
treatment
Manual therapies
Psychotherapy
"
pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=8#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_8_img3.png,M4-Q22,0.127,"From pharmacological treatments to other 
treatments
Pharmacological 
treatment 
Surgical 
treatment
Manual therapies
Psychotherapy
"
pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=8#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_8_img4.png,M4-Q22,0.127,"From pharmacological treatments to other 
treatments
Pharmacological 
treatment 
Surgical 
treatment
Manual therapies
Psychotherapy
"
pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=8#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_8_img5.png,M4-Q22,0.127,"From pharmacological treatments to other 
treatments
Pharmacological 
treatment 
Surgical 
treatment
Manual therapies
Psychotherapy
"
pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=8#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_8_img6.png,M4-Q22,0.127,"From pharmacological treatments to other 
treatments
Pharmacological 
treatment 
Surgical 
treatment
Manual therapies
Psychotherapy
"
pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=9#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_9_img1.png,M4-Q18,0.157,"HOW CAN WE SAY THAT A TREATMENT 
IS EFFECTIVE?
?"
pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=9#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_9_img2.png,M4-Q18,0.157,"HOW CAN WE SAY THAT A TREATMENT 
IS EFFECTIVE?
?"
pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=9#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_9_img3.png,M4-Q18,0.157,"HOW CAN WE SAY THAT A TREATMENT 
IS EFFECTIVE?
?"
pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=9#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_9_img4.png,M4-Q18,0.157,"HOW CAN WE SAY THAT A TREATMENT 
IS EFFECTIVE?
?"
pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=9#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_9_img5.png,M4-Q18,0.157,"HOW CAN WE SAY THAT A TREATMENT 
IS EFFECTIVE?
?"
pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=9#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_9_img6.png,M4-Q18,0.157,"HOW CAN WE SAY THAT A TREATMENT 
IS EFFECTIVE?
?"
pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=10#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_10_img1.png,M4-Q07,0.137,"DEFINITIONS
placebo
/pla·cè·bo/
masculine noun
Inert substance, with no specific effects
??
? ? ?
?
?
PLACEBO ?
? ?"
pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=10#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_10_img2.png,M4-Q07,0.137,"DEFINITIONS
placebo
/pla·cè·bo/
masculine noun
Inert substance, with no specific effects
??
? ? ?
?
?
PLACEBO ?
? ?"
pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=10#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_10_img3.png,M4-Q07,0.137,"DEFINITIONS
placebo
/pla·cè·bo/
masculine noun
Inert substance, with no specific effects
??
? ? ?
?
?
PLACEBO ?
? ?"
pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=10#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_10_img4.png,M4-Q07,0.137,"DEFINITIONS
placebo
/pla·cè·bo/
masculine noun
Inert substance, with no specific effects
??
? ? ?
?
?
PLACEBO ?
? ?"
pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=11#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_11_img1.png,M4-Q22,0.184,"PLACEBO in modern science: 3 contexts
• In clinical trials → the aim is to REDUCE the placebo effect
• In scientific research → the aim is to UNDERSTAND how placebo effect works
• In clinical practice → the aim is to INCREASE the placebo effect
"
pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=11#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_11_img2.png,M4-Q22,0.184,"PLACEBO in modern science: 3 contexts
• In clinical trials → the aim is to REDUCE the placebo effect
• In scientific research → the aim is to UNDERSTAND how placebo effect works
• In clinical practice → the aim is to INCREASE the placebo effect
"
